companyString,date,twitteruserid,id,count(*),favoriteCount,retweetCount,isReply,isRetweet,isStatusQuote,hasPlace,hasCoords,possiblySensitive,hasExtendedMediaEntities,hasHashtagEntities,hasMediaEntities,hasMentionEntities,hasUrlEntities
SRA International,2009-08,110,18166849,3,0,0,0,0,0,0,0,0,0,0,0,0,0
SRA International,2009-09,110,18166849,9,0,0,0,0,0,0,0,0,0,4,0,6,0
SRA International,2009-10,110,18166849,5,0,0,0,0,0,0,0,0,0,1,0,0,0
SRA International,2009-11,110,18166849,5,1,0,0,0,0,0,0,0,0,3,0,2,0
SRA International,2009-12,110,18166849,4,0,0,0,0,0,0,0,0,0,1,0,1,0
SRA International,2010-01,110,18166849,26,0,6,1,1,0,0,0,0,0,15,0,18,0
SRA International,2010-02,110,18166849,45,1,7,1,0,0,0,0,0,0,31,0,35,0
SRA International,2010-03,110,18166849,109,1,12,3,1,0,0,0,0,0,68,0,91,0
SRA International,2010-04,110,18166849,68,3,2,2,0,0,0,0,0,0,40,0,56,0
SRA International,2010-05,110,18166849,21,3,1,0,0,0,0,0,0,0,16,0,18,0
SRA International,2010-06,110,18166849,29,0,11,2,5,0,0,0,0,0,18,0,26,0
SRA International,2010-07,110,18166849,23,0,30,1,9,0,0,0,0,0,12,0,16,0
SRA International,2010-08,110,18166849,31,0,69,0,20,0,0,0,0,0,14,0,29,1
SRA International,2010-09,110,18166849,19,0,20,0,9,0,0,0,0,0,13,0,14,0
SRA International,2010-10,110,18166849,35,0,46,1,13,0,0,0,0,0,18,0,25,1
SRA International,2010-11,110,18166849,13,0,34,0,12,0,0,0,0,0,6,0,11,0
SRA International,2010-12,110,18166849,21,0,72,0,16,0,0,0,0,0,13,0,19,0
SRA International,2011-01,110,18166849,42,1,53,1,20,0,0,0,0,0,24,0,33,1
SRA International,2011-02,110,18166849,27,0,153,0,11,0,0,0,0,0,19,0,22,3
SRA International,2011-03,110,18166849,32,0,160,0,15,0,0,0,0,0,20,0,29,0
SRA International,2011-04,110,18166849,116,2,32,1,3,0,0,0,0,0,57,0,98,2
SRA International,2011-05,110,18166849,47,0,8,0,2,0,0,0,0,0,20,0,38,1
SRA International,2011-06,110,18166849,14,0,2,0,1,0,0,0,0,0,9,0,12,1
SRA International,2011-07,110,18166849,22,0,2,0,0,0,0,0,0,0,16,0,7,1
SRA International,2011-08,110,18166849,9,0,5,0,2,0,0,0,0,0,4,0,6,4
SRA International,2011-09,110,18166849,4,0,2,0,0,0,0,0,0,0,4,0,3,2
SRA International,2011-10,110,18166849,12,0,2,1,0,0,0,0,0,0,7,0,5,10
SRA International,2011-11,110,18166849,24,1,100,0,5,0,0,0,0,0,11,0,15,21
SRA International,2011-12,110,18166849,1,0,12,0,1,0,0,0,0,0,1,0,1,1
SRA International,2012-01,110,18166849,2,0,1,0,1,0,0,0,0,0,1,0,2,2
David Weekley Homes,2012-08,111,25389817,25,2,2,5,0,0,0,0,0,3,4,3,9,14
David Weekley Homes,2012-09,111,25389817,14,2,3,3,0,0,0,0,0,2,0,2,3,7
David Weekley Homes,2012-10,111,25389817,38,4,35,12,7,0,0,0,0,7,4,7,16,15
David Weekley Homes,2012-11,111,25389817,34,2,8,11,5,0,0,0,0,10,5,10,17,9
David Weekley Homes,2012-12,111,25389817,28,1,18,2,4,0,0,0,0,2,13,2,9,17
David Weekley Homes,2013-01,111,25389817,35,1,610,3,10,0,0,0,0,8,18,8,16,25
David Weekley Homes,2013-02,111,25389817,25,6,42,1,6,0,0,0,0,7,15,7,8,11
David Weekley Homes,2013-03,111,25389817,21,0,1,0,0,0,0,0,0,0,14,0,1,20
David Weekley Homes,2013-04,111,25389817,21,0,4,0,0,0,0,0,0,0,8,0,3,21
David Weekley Homes,2013-05,111,25389817,16,2,3,0,0,0,0,0,0,0,9,0,0,14
David Weekley Homes,2013-06,111,25389817,11,0,1,1,1,0,0,0,0,1,2,1,2,8
David Weekley Homes,2013-07,111,25389817,37,3,24,9,12,0,0,0,0,9,14,9,23,15
David Weekley Homes,2013-08,111,25389817,69,17,102,11,34,0,0,0,0,17,17,17,52,38
David Weekley Homes,2013-09,111,25389817,38,21,33,6,12,0,0,0,0,14,9,14,19,17
David Weekley Homes,2013-10,111,25389817,32,15,14,0,0,0,0,0,0,32,0,32,0,26
David Weekley Homes,2013-11,111,25389817,9,10,2,0,0,0,0,0,0,8,1,8,0,7
David Weekley Homes,2013-12,111,25389817,17,12,11,2,3,0,0,0,0,5,5,5,5,8
David Weekley Homes,2014-01,111,25389817,48,20,28,12,10,0,0,0,0,2,5,2,23,21
David Weekley Homes,2014-02,111,25389817,62,17,25,15,13,0,0,0,0,8,13,8,30,26
David Weekley Homes,2014-03,111,25389817,53,24,34,4,4,0,3,3,0,5,2,5,8,43
David Weekley Homes,2014-04,111,25389817,42,38,37,1,4,0,0,0,0,38,4,38,6,12
David Weekley Homes,2014-05,111,25389817,50,53,24,5,2,0,0,0,0,44,2,44,9,9
David Weekley Homes,2014-06,111,25389817,76,94,49,27,0,0,0,0,0,43,0,43,22,12
David Weekley Homes,2014-07,111,25389817,72,97,48,12,1,0,0,0,0,58,2,58,12,23
David Weekley Homes,2014-08,111,25389817,88,136,65,16,4,0,0,0,0,59,10,59,21,31
David Weekley Homes,2014-09,111,25389817,97,165,76,19,10,0,0,0,0,51,12,51,32,28
David Weekley Homes,2014-10,111,25389817,86,175,51,14,6,0,0,0,0,56,6,56,25,36
David Weekley Homes,2014-11,111,25389817,71,32,36,4,8,0,0,0,0,46,8,46,14,30
David Weekley Homes,2014-12,111,25389817,108,44,50,7,6,0,0,0,0,52,7,52,15,60
David Weekley Homes,2015-01,111,25389817,101,60,45,13,6,0,0,0,0,61,9,61,22,52
David Weekley Homes,2015-02,111,25389817,76,48,30,26,3,0,0,0,0,37,16,37,29,26
David Weekley Homes,2015-03,111,25389817,93,76,63,25,12,0,0,0,0,45,20,45,44,37
David Weekley Homes,2015-04,111,25389817,86,50,72,24,14,6,0,0,0,35,31,35,45,39
David Weekley Homes,2015-05,111,25389817,77,47,48,9,12,1,0,0,0,50,24,50,25,33
David Weekley Homes,2015-06,111,25389817,74,56,76,10,9,2,0,0,0,51,30,51,22,35
David Weekley Homes,2015-07,111,25389817,79,77,29,15,5,1,0,0,0,48,23,48,23,29
David Weekley Homes,2015-08,111,25389817,80,69,34,21,3,0,0,0,0,48,32,48,28,27
David Weekley Homes,2015-09,111,25389817,81,85,38,21,1,3,0,0,0,44,37,44,26,28
David Weekley Homes,2015-10,111,25389817,71,64,26,13,2,3,0,0,0,49,35,49,17,28
David Weekley Homes,2015-11,111,25389817,72,108,44,20,2,3,0,0,0,48,28,48,27,22
David Weekley Homes,2015-12,111,25389817,72,111,51,5,3,1,0,0,0,53,33,53,10,24
David Weekley Homes,2016-01,111,25389817,67,100,41,7,4,0,0,0,0,55,42,55,15,30
David Weekley Homes,2016-02,111,25389817,79,91,41,17,3,2,0,0,0,52,42,52,23,41
David Weekley Homes,2016-03,111,25389817,75,97,44,22,8,3,0,0,0,40,41,40,34,38
David Weekley Homes,2016-04,111,25389817,74,106,64,14,15,2,0,0,0,46,35,46,34,40
David Weekley Homes,2016-05,111,25389817,4,6,8,1,2,0,0,0,0,2,3,2,3,2
WellStar Health System,2009-05,112,41440062,2,0,0,1,0,0,0,0,0,0,0,0,1,0
WellStar Health System,2009-06,112,41440062,11,0,0,0,0,0,0,0,0,0,0,0,0,0
WellStar Health System,2009-07,112,41440062,2,0,0,0,0,0,0,0,0,0,0,0,0,0
WellStar Health System,2009-08,112,41440062,2,0,0,0,0,0,0,0,0,0,0,0,0,0
WellStar Health System,2009-11,112,41440062,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WellStar Health System,2009-12,112,41440062,2,0,1,0,0,0,0,0,0,0,0,0,0,0
WellStar Health System,2010-02,112,41440062,6,0,1,0,1,0,0,0,0,0,0,0,1,0
WellStar Health System,2010-03,112,41440062,6,0,1,0,0,0,0,0,0,0,1,0,0,0
WellStar Health System,2010-04,112,41440062,21,0,2,0,0,0,0,0,0,0,0,0,0,0
WellStar Health System,2010-10,112,41440062,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WellStar Health System,2010-12,112,41440062,2,0,0,0,0,0,0,0,0,0,1,0,0,0
WellStar Health System,2011-04,112,41440062,3,0,1,0,1,0,0,0,0,0,0,0,3,0
WellStar Health System,2011-06,112,41440062,1,0,1,0,0,0,0,0,0,0,1,0,0,1
WellStar Health System,2011-10,112,41440062,13,0,14,0,11,0,0,0,0,0,6,0,11,13
WellStar Health System,2011-11,112,41440062,10,0,9,0,3,0,0,0,0,0,0,0,3,3
WellStar Health System,2011-12,112,41440062,9,0,0,0,0,0,0,0,0,0,0,0,0,0
WellStar Health System,2012-01,112,41440062,8,0,5,0,0,0,0,0,0,0,0,0,1,4
WellStar Health System,2012-02,112,41440062,35,0,20,8,12,0,0,0,0,0,2,0,18,15
WellStar Health System,2012-03,112,41440062,41,0,18,4,6,0,0,0,0,0,1,0,9,26
WellStar Health System,2012-04,112,41440062,70,1,10,8,0,0,0,0,0,0,0,0,5,47
WellStar Health System,2012-05,112,41440062,73,1,18,4,5,0,0,0,0,0,0,0,9,52
WellStar Health System,2012-06,112,41440062,64,1,35,3,9,0,0,0,0,0,11,0,13,42
WellStar Health System,2012-07,112,41440062,84,3,37,3,15,0,0,0,0,0,3,0,20,56
WellStar Health System,2012-08,112,41440062,62,5,18,1,6,0,0,0,0,1,1,1,9,37
WellStar Health System,2012-09,112,41440062,53,0,19,0,2,1,0,0,0,1,1,1,4,38
WellStar Health System,2012-10,112,41440062,65,0,6,0,2,0,0,0,0,1,1,1,2,50
WellStar Health System,2012-11,112,41440062,101,2,75,10,19,0,0,0,0,0,4,0,29,70
WellStar Health System,2012-12,112,41440062,79,1,16,2,7,0,0,0,0,0,3,0,11,63
WellStar Health System,2013-01,112,41440062,79,3,38,4,4,0,0,0,0,0,4,0,16,71
WellStar Health System,2013-02,112,41440062,64,3,35,1,5,0,0,0,0,1,5,1,6,58
WellStar Health System,2013-03,112,41440062,93,3,22,3,5,0,0,0,0,1,1,1,8,80
WellStar Health System,2013-04,112,41440062,129,8,62,0,25,0,0,0,0,0,6,0,27,108
WellStar Health System,2013-05,112,41440062,107,4,50,1,20,0,0,0,0,4,42,4,24,72
WellStar Health System,2013-06,112,41440062,76,2,35,8,16,0,0,0,0,1,19,1,22,58
WellStar Health System,2013-07,112,41440062,70,2,16,2,10,0,0,0,0,0,15,0,12,63
WellStar Health System,2013-08,112,41440062,78,4,79,1,24,0,0,0,0,3,12,3,27,66
WellStar Health System,2013-09,112,41440062,57,5,23,1,7,0,0,0,0,0,11,0,8,51
WellStar Health System,2013-10,112,41440062,58,5,29,2,8,0,0,0,0,2,2,2,16,45
WellStar Health System,2013-11,112,41440062,68,4,43,6,21,0,0,0,0,3,19,3,30,42
WellStar Health System,2013-12,112,41440062,21,1,14,1,8,0,0,0,0,2,7,2,10,13
WellStar Health System,2014-01,112,41440062,59,7,76,7,18,0,0,0,0,8,38,8,28,31
WellStar Health System,2014-02,112,41440062,86,30,118,8,27,0,0,0,0,16,55,16,46,37
WellStar Health System,2014-03,112,41440062,134,40,210,12,78,0,0,0,0,28,84,28,105,59
WellStar Health System,2014-04,112,41440062,80,7,58,2,18,0,0,0,0,15,71,15,26,26
WellStar Health System,2014-05,112,41440062,33,7,33,1,14,0,0,0,0,8,24,8,20,22
WellStar Health System,2014-06,112,41440062,28,7,51,4,11,0,0,0,0,3,15,3,19,17
WellStar Health System,2014-07,112,41440062,33,11,53,5,22,0,0,0,0,7,12,7,29,21
WellStar Health System,2014-08,112,41440062,25,4,36,1,15,0,0,0,0,13,19,13,18,11
WellStar Health System,2014-09,112,41440062,56,19,185,7,28,0,0,0,0,16,37,16,39,36
WellStar Health System,2014-10,112,41440062,66,11,722,4,43,0,0,0,0,33,30,33,50,39
WellStar Health System,2014-11,112,41440062,43,1,1406,4,36,0,0,0,0,11,18,11,40,30
WellStar Health System,2014-12,112,41440062,97,23,1591,12,59,0,0,0,0,25,41,25,74,53
WellStar Health System,2015-01,112,41440062,69,60,68,3,17,0,0,0,0,18,23,18,39,53
WellStar Health System,2015-02,112,41440062,32,30,56,5,5,0,0,0,0,17,14,17,17,22
WellStar Health System,2015-03,112,41440062,29,13,19,6,5,0,0,0,0,11,14,11,15,11
WellStar Health System,2015-04,112,41440062,41,23,33,5,6,0,0,0,0,27,24,27,15,31
WellStar Health System,2015-05,112,41440062,21,11,30,2,8,0,0,0,1,8,14,8,11,12
WellStar Health System,2015-06,112,41440062,15,6,11,6,2,0,0,0,0,5,3,5,10,8
WellStar Health System,2015-07,112,41440062,20,9,17,4,11,0,0,0,0,4,5,4,15,9
WellStar Health System,2015-08,112,41440062,15,8,9,3,3,1,0,0,0,5,1,5,9,9
WellStar Health System,2015-09,112,41440062,30,23,27,5,5,0,0,0,0,18,5,18,12,21
WellStar Health System,2015-10,112,41440062,26,44,27,2,5,0,0,0,0,20,6,20,10,19
WellStar Health System,2015-11,112,41440062,40,75,37,9,4,0,0,0,0,26,4,26,22,16
WellStar Health System,2015-12,112,41440062,20,52,28,5,1,0,0,0,0,13,5,13,6,12
WellStar Health System,2016-01,112,41440062,20,38,20,8,0,0,0,0,0,10,2,10,8,10
WellStar Health System,2016-02,112,41440062,17,19,13,0,6,0,0,0,0,11,3,11,6,12
WellStar Health System,2016-03,112,41440062,16,11,12,2,4,0,0,0,0,13,2,13,6,6
WellStar Health System,2016-04,112,41440062,20,38,20,1,1,0,0,0,0,17,0,17,2,13
TEKsystems,2015-08,113,3431881523,10,3,2,0,1,0,0,0,0,0,3,0,2,9
TEKsystems,2015-09,113,3431881523,40,6,8,0,1,0,0,0,0,0,24,0,2,40
TEKsystems,2015-10,113,3431881523,102,22,12,0,0,0,0,0,0,0,96,0,4,102
TEKsystems,2015-11,113,3431881523,54,17,8,0,0,0,0,0,0,0,51,0,1,54
TEKsystems,2016-03,113,3431881523,45,33,216,0,33,3,0,0,0,30,30,30,36,14
TEKsystems,2016-04,113,3431881523,17,18,22,0,6,5,0,0,0,10,7,10,9,6
Roche Diagnostics,2012-05,114,590205767,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Roche Diagnostics,2013-01,114,590205767,5,2,6,0,0,0,0,0,0,0,2,0,4,5
Roche Diagnostics,2013-02,114,590205767,1,0,0,0,0,0,0,0,0,0,1,0,0,1
Roche Diagnostics,2013-03,114,590205767,1,0,0,0,0,0,0,0,0,0,1,0,1,0
Roche Diagnostics,2013-05,114,590205767,1,0,0,0,0,0,0,0,0,0,0,0,1,1
Roche Diagnostics,2013-07,114,590205767,3,1,0,0,0,0,0,0,0,0,0,0,2,3
Roche Diagnostics,2013-08,114,590205767,1,0,0,0,0,0,0,0,0,0,1,0,1,1
Roche Diagnostics,2013-09,114,590205767,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Roche Diagnostics,2013-10,114,590205767,2,0,0,0,0,0,0,0,0,0,1,0,2,1
Roche Diagnostics,2013-11,114,590205767,4,0,3,1,0,0,0,0,0,0,1,0,3,3
Roche Diagnostics,2013-12,114,590205767,1,0,2,0,0,0,0,0,0,0,1,0,1,1
Roche Diagnostics,2014-01,114,590205767,3,3,10,0,0,0,0,0,0,0,0,0,3,3
Roche Diagnostics,2014-02,114,590205767,1,0,1,0,0,0,0,0,0,0,1,0,0,1
Roche Diagnostics,2014-03,114,590205767,2,1,4,0,0,0,0,0,0,0,2,0,1,2
Roche Diagnostics,2014-06,114,590205767,9,7,2,3,0,0,0,0,0,0,6,0,3,5
Roche Diagnostics,2014-07,114,590205767,53,26,17,11,1,0,0,0,0,1,44,1,14,8
Roche Diagnostics,2014-08,114,590205767,25,5,21,6,1,0,0,0,0,0,19,0,24,6
Roche Diagnostics,2014-09,114,590205767,16,6,15,9,1,0,0,0,0,2,3,2,16,5
Roche Diagnostics,2014-10,114,590205767,36,32,16,7,3,0,0,0,0,5,21,5,24,3
Roche Diagnostics,2014-11,114,590205767,33,12,36,16,9,0,0,0,0,4,10,4,30,7
Roche Diagnostics,2014-12,114,590205767,7,6,2,4,2,0,0,0,0,2,0,2,6,1
Roche Diagnostics,2015-01,114,590205767,6,2,5,3,3,0,0,0,0,2,2,2,6,1
Roche Diagnostics,2015-02,114,590205767,33,11,92,7,7,0,0,0,0,3,26,3,23,25
Roche Diagnostics,2015-03,114,590205767,51,34,41,17,11,0,0,0,0,16,30,16,30,10
Roche Diagnostics,2015-04,114,590205767,42,48,87,6,6,0,0,0,0,11,32,11,13,26
Roche Diagnostics,2015-05,114,590205767,48,24,30,21,8,0,0,0,0,12,20,12,30,20
Roche Diagnostics,2015-06,114,590205767,37,17,31,14,6,0,0,0,0,7,20,7,20,17
Roche Diagnostics,2015-07,114,590205767,126,114,150,24,12,0,0,0,0,20,98,20,39,52
Roche Diagnostics,2015-08,114,590205767,46,25,24,6,3,0,0,0,0,7,40,7,14,20
Roche Diagnostics,2015-09,114,590205767,109,92,147,42,13,0,0,0,0,23,70,23,71,58
Roche Diagnostics,2015-10,114,590205767,126,138,160,32,13,1,0,0,0,20,91,20,64,58
Roche Diagnostics,2015-11,114,590205767,76,45,112,25,16,0,0,0,0,18,46,18,43,25
Roche Diagnostics,2015-12,114,590205767,35,32,68,11,10,0,0,0,0,12,12,12,23,18
Roche Diagnostics,2016-01,114,590205767,44,21,18,18,3,1,0,0,0,5,15,5,28,29
Roche Diagnostics,2016-02,114,590205767,105,63,27,35,1,0,0,0,0,13,45,13,63,76
Roche Diagnostics,2016-03,114,590205767,129,105,46,50,4,0,0,0,0,9,60,9,91,68
Roche Diagnostics,2016-04,114,590205767,68,54,64,34,3,0,0,0,0,3,34,3,54,18
Roche Diagnostics,2016-05,114,590205767,6,2,2,5,0,0,0,0,0,0,2,0,5,1
Roche Diagnostics,2009-08,115,62834641,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Roche Diagnostics,2009-09,115,62834641,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Roche Diagnostics,2009-10,115,62834641,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Roche Diagnostics,2009-11,115,62834641,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Roche Diagnostics,2010-03,115,62834641,1,1,2,0,0,0,0,0,0,0,0,0,0,0
Roche Diagnostics,2010-07,115,62834641,2,0,4,0,0,0,0,0,0,0,0,0,0,0
Roche Diagnostics,2010-09,115,62834641,1,2,0,0,0,0,0,0,0,0,0,0,0,0
Roche Diagnostics,2010-11,115,62834641,2,1,0,0,0,0,0,0,0,0,0,0,0,0
Roche Diagnostics,2011-03,115,62834641,2,1,1,0,0,0,0,0,0,0,0,0,0,0
Roche Diagnostics,2011-06,115,62834641,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Roche Diagnostics,2011-08,115,62834641,1,1,0,0,0,0,0,0,0,0,0,0,0,1
Roche Diagnostics,2012-05,115,62834641,1,0,6,0,0,0,0,0,0,0,0,0,0,1
Roche Diagnostics,2012-06,115,62834641,2,0,2,0,0,0,0,0,0,0,0,0,0,2
Roche Diagnostics,2012-09,115,62834641,1,0,0,0,0,0,0,0,0,0,1,0,0,1
Roche Diagnostics,2012-10,115,62834641,4,2,8,0,0,0,0,0,0,0,2,0,2,3
Roche Diagnostics,2012-11,115,62834641,2,0,1,1,0,0,0,0,0,0,2,0,2,0
Roche Diagnostics,2012-12,115,62834641,1,0,3,0,0,0,0,0,0,0,1,0,0,1
Roche Diagnostics,2013-01,115,62834641,1,0,1,0,0,0,0,0,0,0,0,0,0,1
Roche Diagnostics,2013-02,115,62834641,2,2,2,0,0,0,0,0,0,0,2,0,0,2
Roche Diagnostics,2013-03,115,62834641,1,0,1,1,0,0,0,0,0,1,0,1,1,0
Roche Diagnostics,2013-04,115,62834641,8,0,4,0,0,0,0,0,0,0,0,0,7,8
Roche Diagnostics,2013-05,115,62834641,3,0,7,0,2,0,0,0,0,0,1,0,2,3
Roche Diagnostics,2013-06,115,62834641,4,2,5,0,0,0,0,0,0,0,3,0,2,2
Roche Diagnostics,2013-07,115,62834641,1,0,3,0,0,0,0,0,0,0,1,0,0,1
Roche Diagnostics,2013-08,115,62834641,2,1,2,0,0,0,0,0,0,0,1,0,2,2
Roche Diagnostics,2013-09,115,62834641,1,0,0,0,0,0,0,0,0,0,1,0,1,1
Roche Diagnostics,2013-10,115,62834641,1,0,3,0,0,0,0,0,0,0,1,0,0,0
Roche Diagnostics,2013-11,115,62834641,12,3,4,0,0,0,0,0,0,0,11,0,2,2
Roche Diagnostics,2014-02,115,62834641,1,0,3,0,0,0,0,0,0,0,0,0,0,1
Roche Diagnostics,2014-03,115,62834641,8,2,8,0,3,0,0,0,0,3,7,3,4,5
Roche Diagnostics,2014-04,115,62834641,4,1,44,0,3,0,0,0,0,0,4,0,3,3
Roche Diagnostics,2014-05,115,62834641,37,3,55,0,23,0,0,0,0,3,37,3,23,34
Roche Diagnostics,2014-06,115,62834641,3,0,44,0,3,0,0,0,0,0,3,0,3,3
Roche Diagnostics,2014-07,115,62834641,3,0,55,0,3,0,0,0,0,0,3,0,3,1
Roche Diagnostics,2014-09,115,62834641,16,6,55,0,10,0,0,0,0,4,9,4,10,15
Roche Diagnostics,2014-10,115,62834641,9,5,27,0,4,0,0,0,0,1,8,1,5,6
Roche Diagnostics,2014-11,115,62834641,61,16,200,0,31,0,0,0,0,1,53,1,40,22
Roche Diagnostics,2014-12,115,62834641,7,0,93,0,7,0,0,0,0,1,5,1,7,4
Roche Diagnostics,2015-01,115,62834641,17,5,306,1,13,0,0,0,0,5,13,5,17,6
Roche Diagnostics,2015-02,115,62834641,4,0,20,0,4,0,0,0,0,1,2,1,4,2
Roche Diagnostics,2015-03,115,62834641,2,0,3,1,1,0,0,0,0,0,1,0,2,0
Roche Diagnostics,2015-04,115,62834641,1,0,1,0,1,0,0,0,0,1,0,1,1,0
Roche Diagnostics,2015-05,115,62834641,27,29,269,1,10,1,0,0,0,5,20,5,18,17
Roche Diagnostics,2015-06,115,62834641,38,17,50,4,7,1,0,0,0,3,27,3,21,8
Roche Diagnostics,2015-07,115,62834641,25,24,47,2,1,0,0,0,0,0,21,0,11,3
Roche Diagnostics,2015-08,115,62834641,33,39,85,0,2,0,0,0,0,2,27,2,5,12
Roche Diagnostics,2015-09,115,62834641,44,68,113,4,6,1,0,0,0,8,33,8,19,12
Roche Diagnostics,2015-10,115,62834641,43,42,148,2,14,1,0,0,0,16,21,16,26,11
Roche Diagnostics,2015-11,115,62834641,46,73,88,2,7,2,0,0,0,11,34,11,23,14
Roche Diagnostics,2015-12,115,62834641,37,45,54,3,6,1,0,0,0,12,29,12,18,6
Roche Diagnostics,2016-01,115,62834641,38,42,98,2,5,0,0,0,0,10,28,10,12,8
Roche Diagnostics,2016-02,115,62834641,30,62,127,5,2,0,0,0,0,11,22,11,11,9
Roche Diagnostics,2016-03,115,62834641,34,61,133,5,4,1,0,0,0,8,26,8,18,13
Roche Diagnostics,2016-04,115,62834641,43,102,102,3,3,0,0,0,0,15,33,15,15,17
Roche Diagnostics,2016-05,115,62834641,2,0,3,1,0,0,0,0,0,0,1,0,1,0
Kimley-Horn and Associates,2010-10,116,50056003,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Kimley-Horn and Associates,2011-01,116,50056003,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Kimley-Horn and Associates,2011-02,116,50056003,3,0,1,0,0,0,0,0,0,0,0,0,0,0
Kimley-Horn and Associates,2011-03,116,50056003,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Kimley-Horn and Associates,2011-04,116,50056003,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Kimley-Horn and Associates,2011-05,116,50056003,3,0,2,0,0,0,0,0,0,0,0,0,0,0
Kimley-Horn and Associates,2011-06,116,50056003,3,0,1,0,0,0,0,0,0,0,1,0,0,2
Kimley-Horn and Associates,2011-07,116,50056003,2,0,1,0,0,0,0,0,0,0,0,0,0,2
Kimley-Horn and Associates,2011-08,116,50056003,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Kimley-Horn and Associates,2011-09,116,50056003,1,0,3,0,0,0,0,0,0,0,0,0,0,1
Kimley-Horn and Associates,2011-10,116,50056003,3,0,0,0,0,0,0,0,0,0,0,0,0,3
Kimley-Horn and Associates,2011-11,116,50056003,2,0,0,0,0,0,0,0,0,0,0,0,0,2
Kimley-Horn and Associates,2011-12,116,50056003,5,0,3,1,1,0,0,0,0,0,0,0,2,4
Kimley-Horn and Associates,2012-01,116,50056003,7,0,3,1,0,0,0,0,0,0,2,0,2,6
Kimley-Horn and Associates,2012-02,116,50056003,2,0,0,0,0,0,0,0,0,0,0,0,0,2
Kimley-Horn and Associates,2012-04,116,50056003,4,0,3,0,1,0,0,0,0,0,0,0,2,4
Kimley-Horn and Associates,2012-05,116,50056003,2,0,0,0,0,0,0,0,0,0,0,0,1,1
Kimley-Horn and Associates,2012-06,116,50056003,1,0,0,0,0,0,0,0,0,0,0,0,1,1
Kimley-Horn and Associates,2012-07,116,50056003,1,0,5,0,1,0,0,0,0,0,0,0,1,1
Kimley-Horn and Associates,2012-08,116,50056003,2,0,3,0,1,0,0,0,0,0,0,0,1,1
Kimley-Horn and Associates,2012-09,116,50056003,4,1,1,3,1,0,0,0,0,0,0,0,4,3
Kimley-Horn and Associates,2012-10,116,50056003,2,0,1,1,0,0,0,0,0,0,0,0,2,2
Kimley-Horn and Associates,2012-11,116,50056003,1,0,0,1,0,0,0,0,0,0,0,0,1,1
Kimley-Horn and Associates,2012-12,116,50056003,2,0,0,1,0,0,0,0,0,0,0,0,2,2
Kimley-Horn and Associates,2013-01,116,50056003,1,0,1,0,0,0,0,0,0,0,0,0,1,1
Kimley-Horn and Associates,2013-02,116,50056003,6,2,0,0,0,0,0,0,0,1,1,1,5,3
Kimley-Horn and Associates,2013-03,116,50056003,2,0,1,0,0,0,0,0,0,0,0,0,2,1
Kimley-Horn and Associates,2013-04,116,50056003,3,0,2,0,0,0,0,0,0,0,2,0,3,1
Kimley-Horn and Associates,2013-05,116,50056003,5,2,5,0,0,0,0,0,0,0,5,0,5,0
Kimley-Horn and Associates,2013-07,116,50056003,4,1,4,0,0,0,0,0,0,0,0,0,2,4
Kimley-Horn and Associates,2013-08,116,50056003,11,3,17,2,2,0,0,0,0,0,4,0,9,6
Kimley-Horn and Associates,2013-09,116,50056003,19,6,16,1,2,0,0,0,0,4,4,4,18,11
Kimley-Horn and Associates,2013-10,116,50056003,18,6,12,0,1,0,0,0,0,4,7,4,17,5
Kimley-Horn and Associates,2013-11,116,50056003,8,3,7,0,2,0,0,0,0,2,5,2,5,4
Kimley-Horn and Associates,2013-12,116,50056003,7,4,9,0,1,0,0,0,0,1,3,1,6,3
Kimley-Horn and Associates,2014-01,116,50056003,10,11,19,2,1,0,0,0,0,1,4,1,7,5
Kimley-Horn and Associates,2014-02,116,50056003,12,7,29,0,4,0,0,0,0,4,3,4,12,5
Kimley-Horn and Associates,2014-03,116,50056003,6,4,6,1,1,0,0,0,0,1,2,1,4,2
Kimley-Horn and Associates,2014-04,116,50056003,22,20,130,0,3,0,0,0,0,10,8,10,20,9
Kimley-Horn and Associates,2014-05,116,50056003,19,11,16,0,1,0,0,0,0,5,7,5,16,10
Kimley-Horn and Associates,2014-06,116,50056003,19,12,21,0,4,0,0,0,0,6,9,6,14,11
Kimley-Horn and Associates,2014-07,116,50056003,12,22,25,1,1,0,0,0,0,4,4,4,7,7
Kimley-Horn and Associates,2014-08,116,50056003,6,5,12,0,0,0,0,0,0,3,3,3,3,1
Kimley-Horn and Associates,2014-09,116,50056003,16,14,20,0,0,0,0,0,0,7,10,7,12,5
