Company Name,fbId,fbPageId,2007-12 count(*),2008-01 count(*),2008-12 count(*),2009-01 count(*),2009-12 count(*),2010-01 count(*),2010-12 count(*),2011-01 count(*),2011-12 count(*),2012-01 count(*),2012-12 count(*),2013-01 count(*),2013-12 count(*),2014-01 count(*),2014-12 count(*),2015-01 count(*),2015-12 count(*),2016-01 count(*),2007-12 commentsCount,2008-01 commentsCount,2008-12 commentsCount,2009-01 commentsCount,2009-12 commentsCount,2010-01 commentsCount,2010-12 commentsCount,2011-01 commentsCount,2011-12 commentsCount,2012-01 commentsCount,2012-12 commentsCount,2013-01 commentsCount,2013-12 commentsCount,2014-01 commentsCount,2014-12 commentsCount,2015-01 commentsCount,2015-12 commentsCount,2016-01 commentsCount,2007-12 likesCount,2008-01 likesCount,2008-12 likesCount,2009-01 likesCount,2009-12 likesCount,2010-01 likesCount,2010-12 likesCount,2011-01 likesCount,2011-12 likesCount,2012-01 likesCount,2012-12 likesCount,2013-01 likesCount,2013-12 likesCount,2014-01 likesCount,2014-12 likesCount,2015-01 likesCount,2015-12 likesCount,2016-01 likesCount,2007-12 reactionsCount,2008-01 reactionsCount,2008-12 reactionsCount,2009-01 reactionsCount,2009-12 reactionsCount,2010-01 reactionsCount,2010-12 reactionsCount,2011-01 reactionsCount,2011-12 reactionsCount,2012-01 reactionsCount,2012-12 reactionsCount,2013-01 reactionsCount,2013-12 reactionsCount,2014-01 reactionsCount,2014-12 reactionsCount,2015-01 reactionsCount,2015-12 reactionsCount,2016-01 reactionsCount,2007-12 sharesCount,2008-01 sharesCount,2008-12 sharesCount,2009-01 sharesCount,2009-12 sharesCount,2010-01 sharesCount,2010-12 sharesCount,2011-01 sharesCount,2011-12 sharesCount,2012-01 sharesCount,2012-12 sharesCount,2013-01 sharesCount,2013-12 sharesCount,2014-01 sharesCount,2014-12 sharesCount,2015-01 sharesCount,2015-12 sharesCount,2016-01 sharesCount,2007-12 hasCaption,2008-01 hasCaption,2008-12 hasCaption,2009-01 hasCaption,2009-12 hasCaption,2010-01 hasCaption,2010-12 hasCaption,2011-01 hasCaption,2011-12 hasCaption,2012-01 hasCaption,2012-12 hasCaption,2013-01 hasCaption,2013-12 hasCaption,2014-01 hasCaption,2014-12 hasCaption,2015-01 hasCaption,2015-12 hasCaption,2016-01 hasCaption,2007-12 blankMessage,2008-01 blankMessage,2008-12 blankMessage,2009-01 blankMessage,2009-12 blankMessage,2010-01 blankMessage,2010-12 blankMessage,2011-01 blankMessage,2011-12 blankMessage,2012-01 blankMessage,2012-12 blankMessage,2013-01 blankMessage,2013-12 blankMessage,2014-01 blankMessage,2014-12 blankMessage,2015-01 blankMessage,2015-12 blankMessage,2016-01 blankMessage,2007-12 updatedLater,2008-01 updatedLater,2008-12 updatedLater,2009-01 updatedLater,2009-12 updatedLater,2010-01 updatedLater,2010-12 updatedLater,2011-01 updatedLater,2011-12 updatedLater,2012-01 updatedLater,2012-12 updatedLater,2013-01 updatedLater,2013-12 updatedLater,2014-01 updatedLater,2014-12 updatedLater,2015-01 updatedLater,2015-12 updatedLater,2016-01 updatedLater,2007-12 hasParent,2008-01 hasParent,2008-12 hasParent,2009-01 hasParent,2009-12 hasParent,2010-01 hasParent,2010-12 hasParent,2011-01 hasParent,2011-12 hasParent,2012-01 hasParent,2012-12 hasParent,2013-01 hasParent,2013-12 hasParent,2014-01 hasParent,2014-12 hasParent,2015-01 hasParent,2015-12 hasParent,2016-01 hasParent,2007-12 hasPlace,2008-01 hasPlace,2008-12 hasPlace,2009-01 hasPlace,2009-12 hasPlace,2010-01 hasPlace,2010-12 hasPlace,2011-01 hasPlace,2011-12 hasPlace,2012-01 hasPlace,2012-12 hasPlace,2013-01 hasPlace,2013-12 hasPlace,2014-01 hasPlace,2014-12 hasPlace,2015-01 hasPlace,2015-12 hasPlace,2016-01 hasPlace,2007-12 hasMessageTags,2008-01 hasMessageTags,2008-12 hasMessageTags,2009-01 hasMessageTags,2009-12 hasMessageTags,2010-01 hasMessageTags,2010-12 hasMessageTags,2011-01 hasMessageTags,2011-12 hasMessageTags,2012-01 hasMessageTags,2012-12 hasMessageTags,2013-01 hasMessageTags,2013-12 hasMessageTags,2014-01 hasMessageTags,2014-12 hasMessageTags,2015-01 hasMessageTags,2015-12 hasMessageTags,2016-01 hasMessageTags,2007-12 hasSource,2008-01 hasSource,2008-12 hasSource,2009-01 hasSource,2009-12 hasSource,2010-01 hasSource,2010-12 hasSource,2011-01 hasSource,2011-12 hasSource,2012-01 hasSource,2012-12 hasSource,2013-01 hasSource,2013-12 hasSource,2014-01 hasSource,2014-12 hasSource,2015-01 hasSource,2015-12 hasSource,2016-01 hasSource,2007-12 hasTo,2008-01 hasTo,2008-12 hasTo,2009-01 hasTo,2009-12 hasTo,2010-01 hasTo,2010-12 hasTo,2011-01 hasTo,2011-12 hasTo,2012-01 hasTo,2012-12 hasTo,2013-01 hasTo,2013-12 hasTo,2014-01 hasTo,2014-12 hasTo,2015-01 hasTo,2015-12 hasTo,2016-01 hasTo,2007-12 postedFromApp,2008-01 postedFromApp,2008-12 postedFromApp,2009-01 postedFromApp,2009-12 postedFromApp,2010-01 postedFromApp,2010-12 postedFromApp,2011-01 postedFromApp,2011-12 postedFromApp,2012-01 postedFromApp,2012-12 postedFromApp,2013-01 postedFromApp,2013-12 postedFromApp,2014-01 postedFromApp,2014-12 postedFromApp,2015-01 postedFromApp,2015-12 postedFromApp,2016-01 postedFromApp,2007-12 added_photosStory,2008-01 added_photosStory,2008-12 added_photosStory,2009-01 added_photosStory,2009-12 added_photosStory,2010-01 added_photosStory,2010-12 added_photosStory,2011-01 added_photosStory,2011-12 added_photosStory,2012-01 added_photosStory,2012-12 added_photosStory,2013-01 added_photosStory,2013-12 added_photosStory,2014-01 added_photosStory,2014-12 added_photosStory,2015-01 added_photosStory,2015-12 added_photosStory,2016-01 added_photosStory,2007-12 shared_storyStory,2008-01 shared_storyStory,2008-12 shared_storyStory,2009-01 shared_storyStory,2009-12 shared_storyStory,2010-01 shared_storyStory,2010-12 shared_storyStory,2011-01 shared_storyStory,2011-12 shared_storyStory,2012-01 shared_storyStory,2012-12 shared_storyStory,2013-01 shared_storyStory,2013-12 shared_storyStory,2014-01 shared_storyStory,2014-12 shared_storyStory,2015-01 shared_storyStory,2015-12 shared_storyStory,2016-01 shared_storyStory,2007-12 added_videoStory,2008-01 added_videoStory,2008-12 added_videoStory,2009-01 added_videoStory,2009-12 added_videoStory,2010-01 added_videoStory,2010-12 added_videoStory,2011-01 added_videoStory,2011-12 added_videoStory,2012-01 added_videoStory,2012-12 added_videoStory,2013-01 added_videoStory,2013-12 added_videoStory,2014-01 added_videoStory,2014-12 added_videoStory,2015-01 added_videoStory,2015-12 added_videoStory,2016-01 added_videoStory,2007-12 mobile_status_updateStory,2008-01 mobile_status_updateStory,2008-12 mobile_status_updateStory,2009-01 mobile_status_updateStory,2009-12 mobile_status_updateStory,2010-01 mobile_status_updateStory,2010-12 mobile_status_updateStory,2011-01 mobile_status_updateStory,2011-12 mobile_status_updateStory,2012-01 mobile_status_updateStory,2012-12 mobile_status_updateStory,2013-01 mobile_status_updateStory,2013-12 mobile_status_updateStory,2014-01 mobile_status_updateStory,2014-12 mobile_status_updateStory,2015-01 mobile_status_updateStory,2015-12 mobile_status_updateStory,2016-01 mobile_status_updateStory,2007-12 published_storyStory,2008-01 published_storyStory,2008-12 published_storyStory,2009-01 published_storyStory,2009-12 published_storyStory,2010-01 published_storyStory,2010-12 published_storyStory,2011-01 published_storyStory,2011-12 published_storyStory,2012-01 published_storyStory,2012-12 published_storyStory,2013-01 published_storyStory,2013-12 published_storyStory,2014-01 published_storyStory,2014-12 published_storyStory,2015-01 published_storyStory,2015-12 published_storyStory,2016-01 published_storyStory,2007-12 created_noteStory,2008-01 created_noteStory,2008-12 created_noteStory,2009-01 created_noteStory,2009-12 created_noteStory,2010-01 created_noteStory,2010-12 created_noteStory,2011-01 created_noteStory,2011-12 created_noteStory,2012-01 created_noteStory,2012-12 created_noteStory,2013-01 created_noteStory,2013-12 created_noteStory,2014-01 created_noteStory,2014-12 created_noteStory,2015-01 created_noteStory,2015-12 created_noteStory,2016-01 created_noteStory,2007-12 wall_postStory,2008-01 wall_postStory,2008-12 wall_postStory,2009-01 wall_postStory,2009-12 wall_postStory,2010-01 wall_postStory,2010-12 wall_postStory,2011-01 wall_postStory,2011-12 wall_postStory,2012-01 wall_postStory,2012-12 wall_postStory,2013-01 wall_postStory,2013-12 wall_postStory,2014-01 wall_postStory,2014-12 wall_postStory,2015-01 wall_postStory,2015-12 wall_postStory,2016-01 wall_postStory,2007-12 created_eventStory,2008-01 created_eventStory,2008-12 created_eventStory,2009-01 created_eventStory,2009-12 created_eventStory,2010-01 created_eventStory,2010-12 created_eventStory,2011-01 created_eventStory,2011-12 created_eventStory,2012-01 created_eventStory,2012-12 created_eventStory,2013-01 created_eventStory,2013-12 created_eventStory,2014-01 created_eventStory,2014-12 created_eventStory,2015-01 created_eventStory,2015-12 created_eventStory,2016-01 created_eventStory,2007-12 noTypeStory,2008-01 noTypeStory,2008-12 noTypeStory,2009-01 noTypeStory,2009-12 noTypeStory,2010-01 noTypeStory,2010-12 noTypeStory,2011-01 noTypeStory,2011-12 noTypeStory,2012-01 noTypeStory,2012-12 noTypeStory,2013-01 noTypeStory,2013-12 noTypeStory,2014-01 noTypeStory,2014-12 noTypeStory,2015-01 noTypeStory,2015-12 noTypeStory,2016-01 noTypeStory
Schweitzer Engineering Labs,148960375131063,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,47,25,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,51,59,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1572,2068,2197,837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1572,2068,2237,859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309,487,856,446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,18,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,24,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,22,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ultimate Software,29660886831,23,0,0,70,26,145,27,135,2,0,180,37,161,90,163,183,147,94,33,0,0,12,1,32,1,85,3,0,197,91,473,70,340,262,294,149,116,0,0,114,44,331,56,1041,19,0,3208,1214,6271,3102,8650,7754,8884,7143,4615,0,0,114,44,333,56,1041,19,0,3208,1214,6271,3102,8650,7754,8884,7431,4783,0,0,0,0,1,0,46,0,0,349,163,828,383,959,1456,1310,2222,871,0,0,70,25,73,17,66,1,0,105,8,42,39,53,117,82,65,18,0,0,0,0,0,1,1,0,0,25,0,8,2,1,5,1,0,0,0,0,64,25,134,26,106,2,0,138,24,105,61,88,112,96,63,17,0,0,0,0,1,0,1,0,0,5,1,3,1,2,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,3,1,0,2,0,0,0,0,0,0,0,14,1,0,40,3,26,15,27,34,22,11,5,0,0,0,1,4,0,7,0,0,14,3,4,9,18,12,10,3,5,0,0,0,0,0,0,14,1,0,40,3,26,15,27,34,22,11,5,0,0,0,0,2,0,1,0,0,0,0,0,0,0,93,78,66,17,0,0,0,0,71,10,41,1,0,58,25,108,49,103,56,58,27,12,0,0,70,25,68,17,64,1,0,93,9,37,40,54,116,82,64,18,0,0,0,1,1,0,2,0,0,0,1,4,1,3,9,6,2,3,0,0,0,0,3,0,23,0,0,8,2,4,0,3,2,1,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,1,0,0,0,0,0,0
The Cheesecake Factory,341861972627674,123,0,0,0,0,0,0,0,0,0,0,0,0,14,12,46,36,20,4,0,0,0,0,0,0,0,0,0,0,0,0,5,7,46,107,4,0,0,0,0,0,0,0,0,0,0,0,0,0,36,37,294,688,40,7,0,0,0,0,0,0,0,0,0,0,0,0,36,37,295,688,40,7,0,0,0,0,0,0,0,0,0,0,0,0,3,23,82,349,2,2,0,0,0,0,0,0,0,0,0,0,0,0,9,2,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,12,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,28,24,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,31,22,11,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,13,7,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scottrade,15601935371,27,1,11,90,39,268,76,296,11,0,259,54,217,134,199,177,118,88,21,0,6,141,47,569,264,1283,27,0,2600,855,3228,1440,2430,1824,1245,990,736,0,11,258,39,905,279,1865,103,0,7844,2571,11260,11174,14501,36020,17380,31165,8866,0,11,258,39,911,279,1865,103,0,7844,2571,11260,11174,14501,36020,17380,31384,9004,0,0,4,0,16,5,22,6,0,705,135,845,1228,1342,2921,1793,1946,847,0,0,33,12,65,16,224,5,0,152,7,19,11,13,19,15,34,5,0,1,3,0,3,0,1,0,0,3,0,0,0,1,1,0,0,0,1,10,56,26,140,36,115,5,0,83,12,51,31,42,42,22,8,2,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,0,0,2,0,0,0,2,1,13,1,4,0,0,1,1,1,9,10,0,2,10,2,0,0,0,0,0,0,2,0,0,0,0,1,0,2,0,0,2,0,0,0,7,5,56,5,184,9,0,150,10,46,126,182,173,112,74,18,0,1,5,0,14,4,6,0,0,71,12,84,47,99,99,70,26,7,0,0,31,12,57,15,68,1,0,29,7,19,11,13,19,15,34,5,0,0,2,0,8,1,0,0,0,0,1,0,6,5,0,2,10,2,0,0,45,20,144,53,56,6,0,31,30,106,70,82,59,31,18,7,0,0,2,0,15,1,154,4,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,2,12,0,0,4,4,8,0,0,0,0,0,0
World Wide Technology,75577218799,45,0,0,13,7,21,6,64,2,0,298,30,171,22,29,127,67,181,43,0,0,1,0,9,5,11,0,0,77,19,210,12,46,54,57,84,28,0,0,6,0,52,18,317,5,0,1419,821,6580,1110,2041,2960,1896,5127,1315,0,0,6,0,52,18,317,5,0,1419,821,6580,1110,2041,2960,1897,5204,1325,0,0,0,0,0,1,23,0,0,118,35,452,67,216,543,312,750,93,0,0,11,5,9,2,32,1,0,106,5,37,6,3,71,33,138,32,0,0,1,1,4,2,8,0,0,6,3,6,1,2,8,5,15,8,0,0,12,7,16,5,55,2,0,254,23,85,16,11,87,45,132,23,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,3,2,1,0,0,0,0,0,0,0,0,0,4,1,2,5,4,24,14,9,5,0,0,0,0,0,0,0,0,0,1,4,15,1,6,27,15,47,13,0,0,0,0,1,2,5,0,0,1,0,4,1,1,11,6,13,5,0,0,0,0,0,0,0,0,0,1,4,15,1,6,27,15,46,13,0,0,0,0,0,0,0,0,0,149,0,0,0,0,2,0,6,0,0,0,4,2,9,3,15,0,0,26,22,132,18,26,52,35,30,10,0,0,8,4,9,1,32,1,0,104,6,35,1,2,69,26,137,32,0,0,0,0,1,2,2,0,0,0,0,0,1,1,1,2,5,1,0,0,1,1,2,0,15,1,0,19,2,4,2,0,4,3,9,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0
Navy Federal Credit Union,160344204010636,85,0,0,0,0,0,0,230,12,0,238,71,216,111,185,123,124,77,36,0,0,0,0,0,0,2107,128,0,16152,2907,16693,1674,2621,2399,1952,1019,352,0,0,0,0,0,0,5473,251,0,156399,115490,254750,80085,94569,100406,113359,32545,8669,0,0,0,0,0,0,5473,251,0,156399,115490,254750,80085,94569,100406,113360,33021,8807,0,0,0,0,0,0,225,0,0,13426,10460,16955,5638,3536,11701,6668,2580,751,0,0,0,0,0,0,123,9,0,74,27,94,33,62,40,29,11,7,0,0,0,0,0,0,16,0,0,32,19,55,27,38,23,15,8,1,0,0,0,0,0,0,89,5,0,62,26,67,41,59,53,47,32,19,0,0,0,0,0,0,4,0,0,21,3,25,11,20,5,10,4,0,0,0,0,0,0,0,1,0,0,6,0,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,7,8,21,10,9,12,4,0,0,0,0,0,0,12,0,0,14,2,7,4,13,15,13,19,7,0,0,0,0,0,0,0,0,0,8,4,7,8,21,10,9,12,4,0,0,0,0,0,0,30,3,0,4,23,36,61,98,84,89,61,32,0,0,0,0,0,0,22,0,0,111,34,102,66,90,69,75,44,22,0,0,0,0,0,0,117,7,0,68,9,50,17,39,20,20,6,4,0,0,0,0,0,0,1,0,0,11,1,1,1,9,7,11,17,7,0,0,0,0,0,0,65,3,0,20,8,13,3,8,4,3,3,2,0,0,0,0,0,0,19,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,18,49,24,38,23,15,7,1,0,0,0,0,0,0,5,0,0,5,1,1,0,0,0,0,0,0
Stew Leonard's,33439252677,90,0,0,0,0,0,0,0,0,0,482,201,658,318,513,621,499,294,141,0,0,0,0,0,0,0,0,0,10295,12133,18020,5614,8077,5770,4461,19857,2417,0,0,0,0,0,0,0,0,0,43314,13337,43647,15397,26644,32941,30174,54540,11104,0,0,0,0,0,0,0,0,0,43314,13337,43647,15397,26644,32941,30174,55528,11276,0,0,0,0,0,0,0,0,0,5303,1564,5095,1303,2187,3175,2741,5127,802,0,0,0,0,0,0,0,0,0,36,23,49,44,68,168,59,78,29,0,0,0,0,0,0,0,0,0,9,1,11,7,11,60,26,28,13,0,0,0,0,0,0,0,0,0,75,32,109,91,155,218,156,97,46,0,0,0,0,0,0,0,0,0,10,3,27,13,22,17,20,15,2,0,0,0,0,0,0,0,0,0,51,23,100,63,131,100,103,36,13,0,0,0,0,0,0,0,0,0,39,26,86,51,94,68,80,20,8,0,0,0,0,0,0,0,0,0,11,4,14,5,9,35,32,16,8,0,0,0,0,0,0,0,0,0,39,26,86,51,96,68,80,21,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,29,19,0,0,0,0,0,0,0,0,0,350,133,462,223,389,395,377,185,101,0,0,0,0,0,0,0,0,0,46,26,72,54,88,150,79,74,21,0,0,0,0,0,0,0,0,0,7,4,6,3,5,21,23,10,6,0,0,0,0,0,0,0,0,0,78,36,111,35,28,11,12,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40,8,16,7,0,0,0,0,0,0,0,0,0,1,0,5,2,2,1,0,0,0
Intel,22707976849,41,39,94,232,154,188,46,216,31,0,296,51,202,110,176,204,154,141,70,2,2,907,403,8528,2002,43488,5961,0,210769,51735,230076,28491,29789,20835,10851,16330,7674,97,185,4206,1982,24256,5282,336021,56967,0,6415680,3146580,12076955,5294306,6055903,4584687,2593666,2191059,598086,97,185,4274,1982,24294,5322,336022,56967,0,6415708,3146581,12076957,5294307,6055903,4585322,2593713,2208655,601832,1,2,169,109,603,111,14265,2157,0,526921,165502,556109,88648,105408,90365,43103,134155,33703,0,0,57,28,24,7,88,10,0,60,1,12,4,16,34,35,2,1,0,0,5,1,1,0,13,2,0,36,2,16,4,16,0,1,8,0,38,92,125,95,26,6,53,6,0,55,10,19,9,27,30,11,22,9,0,0,0,0,0,0,1,0,0,2,0,0,0,0,3,1,4,1,0,0,0,0,0,0,0,0,0,25,0,0,0,0,3,4,0,0,0,0,1,0,0,0,1,0,0,3,2,9,0,6,27,13,19,16,0,0,25,15,35,8,15,1,0,6,1,8,11,16,71,37,77,24,0,0,1,0,0,0,1,0,0,3,2,9,0,6,26,11,19,16,0,0,1,0,24,5,82,6,0,167,43,169,92,150,172,129,109,57,0,0,3,1,4,2,50,17,0,206,48,185,95,144,122,103,62,44,0,0,59,27,24,7,48,5,0,24,1,5,1,1,21,13,6,2,0,0,22,12,32,7,6,0,0,2,1,4,11,16,61,37,73,24,0,0,6,3,105,27,50,3,0,16,1,2,0,0,0,1,0,0,0,0,1,0,18,3,61,6,0,43,0,0,0,0,0,0,0,0,39,93,141,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,3,15,0,0,0,0,0,0,0,0,5,0,1,0,0,2,0,0,0,0,0,0,0,0
Sheetz,21120170500,122,0,0,1,2,6,0,100,1,0,224,62,241,165,234,218,164,110,34,0,0,40,116,264,0,5611,25,0,16354,21213,61332,10499,11917,14720,11098,8197,1955,0,0,126,29,1039,0,19685,85,0,186207,115370,403744,282012,368743,568846,501058,120887,30598,0,0,126,29,1039,0,19685,85,0,186207,115370,403745,282012,368743,568846,501059,123952,31622,0,0,0,0,4,0,1120,0,0,27457,8509,44128,20879,23922,29753,36600,13219,3678,0,0,0,0,0,0,16,0,0,39,10,18,8,7,1,0,0,0,0,0,0,0,0,0,3,0,0,14,3,17,8,5,19,6,12,2,0,0,0,1,0,0,13,0,0,35,14,38,36,47,29,29,13,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,3,4,2,4,0,3,1,1,0,0,0,0,1,0,12,0,0,23,5,11,6,3,10,7,12,3,0,0,0,0,0,0,1,0,0,8,3,4,2,4,0,3,1,1,0,0,0,0,0,0,11,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,141,42,197,157,227,207,157,98,31,0,0,0,1,0,0,12,0,0,41,10,17,6,6,1,0,0,0,0,0,0,0,1,0,7,0,0,0,0,1,1,1,10,7,12,3,0,0,1,1,5,0,57,1,0,35,5,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,2,0,0,0,0,0,0
Balfour Beatty Construction,114292728603934,39,0,0,0,0,2,1,7,0,0,67,19,56,42,64,25,18,32,10,0,0,0,0,0,0,2,0,0,48,86,97,96,146,78,72,46,11,0,0,0,0,0,0,18,0,0,469,672,1246,1100,1768,658,479,986,283,0,0,0,0,0,0,18,0,0,469,672,1246,1100,1769,659,479,996,286,0,0,0,0,0,0,1,0,0,37,67,70,115,215,69,65,192,26,0,0,0,0,2,1,6,0,0,13,8,19,9,3,6,7,9,3,0,0,0,0,2,0,0,0,0,1,0,7,9,8,4,2,1,0,0,0,0,0,2,1,7,0,0,45,9,36,24,27,12,13,15,5,0,0,0,0,0,0,0,0,0,0,0,4,4,2,3,2,4,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,8,18,3,1,7,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,11,2,0,0,0,0,0,0,0,0,0,0,1,8,8,18,3,1,7,0,0,0,0,0,0,0,0,0,0,35,4,7,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,11,10,32,26,55,10,9,8,5,0,0,0,0,2,1,6,0,0,10,8,17,12,5,9,9,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0,0,0,0,1,0,0,10,1,5,4,4,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,2,0,0,0,0,0,0
