companyString,date,fbId,fbPhotoId,count(*),commentsCount,likesCount,reactionsCount,hasPlace,hasCaption,hasEvent,updatedLater
Mayo Clinic,2011-06,7673082516,103752,2,28,175,175,0,2,0,0
DPR Construction,2014-01,128264243859715,35251,2,11,142,142,0,2,0,1
Novo Nordisk,2016-03,105548031768,71544,2,17,415,440,0,2,0,1
Millennium: The Takeda Oncology Company,2012-02,201874996515231,58280,2,1,12,12,0,2,0,0
Sheetz,2012-01,21120170500,184436,2,16,121,121,0,1,0,0
Mattel,2013-11,148757037599,109213,2,0,5,5,0,0,0,0
Kimley-Horn and Associates,2014-02,204703769542227,180501,2,0,29,29,0,1,0,1
USAA,2012-04,161179599992,42879,2,0,11,11,0,2,0,0
Google,2011-03,104958162837,513,2,800,4917,4917,0,2,0,0
Hyatt Hotels,2011-05,26114710769,185270,2,0,14,14,0,2,0,1
SVB Financial Group,2011-11,17979232866,64534,2,4,11,11,0,2,0,0
Rackspace Hosting,2011-10,147298628669538,104922,2,0,1,1,0,2,0,0
Recreational Equipment (REI),2010-10,9062006483,13051,2,10,60,60,0,1,0,1
Credit Acceptance,2011-12,168678439842388,179839,2,1,13,13,0,2,0,0
Edward Jones,2015-01,180423318637979,2371,2,0,24,24,0,2,0,2
Hyatt Hotels,2010-08,26114710769,185314,2,1,27,27,0,2,0,0
Camden Property Trust,2014-07,128051573873366,2658,2,0,76,76,0,0,0,2
Credit Acceptance,2016-05,168678439842388,179586,2,3,35,35,0,2,0,1
Genentech,2012-08,146718898672043,97731,2,1,49,49,0,1,0,0
Recreational Equipment (REI),2009-08,9062006483,13133,2,88,64,64,0,1,0,0
Camden Property Trust,2014-01,128051573873366,2664,2,0,71,71,0,2,0,2
Ernst & Young,2013-03,195665063800329,86436,2,3,116,116,0,2,0,2
PricewaterhouseCoopers,2014-09,232561027513,75984,2,1,178,178,0,2,0,1
Balfour Beatty Construction,2015-04,114292728603934,72562,2,8,57,57,0,2,0,2
MITRE,2010-03,151373044800,156909,2,13,20,20,0,1,0,1
Brocade Communications Systems,2014-11,111983056070,146928,2,4,51,51,0,2,0,1
Vanderbilt University,2012-01,99104920858,170928,2,6,43,43,0,2,0,0
National Instruments,2012-08,19822934020,73303,2,14,169,169,0,0,0,1
National Instruments,2015-09,19822934020,72775,2,3,143,143,0,2,0,0
NetApp,2014-09,144947005540685,2397,2,0,9,9,0,2,0,0
Hyatt Hotels,2009-04,26114710769,185388,2,10,38,38,0,2,0,2
Cooley,2014-07,29631010782,186034,2,1,39,39,0,1,0,2
DPR Construction,2014-12,128264243859715,35235,2,11,175,175,0,2,0,0
Mattel,2010-04,148757037599,109420,2,7,23,23,0,2,0,0
Quicken Loans,2013-10,435141649940642,16584,2,0,0,0,0,1,0,1
Google,2011-10,104958162837,489,2,1868,13452,13453,0,2,0,0
Zappos.com,2009-10,7172307686,23178,2,98,13,13,0,0,0,0
Hyatt Hotels,2012-12,26114710769,185254,2,5,48,50,0,0,0,2
Arkansas Children's Hospital,2009-09,112657538333,146596,2,16,43,43,0,1,0,0
QuikTrip,2010-06,5890187327,97042,2,139,598,598,0,1,0,1
Shared Technologies- ARI,2012-11,328179703901867,138962,2,1,1,1,0,0,0,2
Novo Nordisk,2012-03,105548031768,72477,2,3,38,38,0,0,0,0
Mercedes-Benz USA,2009-11,6604386669,35132,2,449,4653,4653,0,2,0,0
JM Family Enterprises,2012-02,215824265320,40410,2,0,2,2,0,0,0,0
Hitachi Data Systems,2011-04,124570004251813,111719,2,3,4,4,0,2,0,0
Scottrade,2009-11,15601935371,56310,2,0,2,2,0,2,0,0
Kimley-Horn and Associates,2011-12,204703769542227,180538,2,0,2,2,0,1,0,2
General Mills,2012-05,163903596981363,96119,2,2,17,17,0,2,0,0
Balfour Beatty Construction,2015-12,114292728603934,72550,2,6,74,74,0,2,0,1
Starbucks,2015-06,22092443056,104249,2,3732,227732,227737,0,2,0,0
Nugget Market,2015-06,260624001193,56712,2,6,173,173,0,2,0,1
Google,2015-06,104958162837,37,2,1191,3391,3397,0,2,0,0
Accenture,2011-11,20341500871,119328,2,7,21,21,0,2,0,0
David Weekley Homes,2011-06,8146864018,175398,2,0,0,0,0,0,0,0
Edward Jones,2012-10,180423318637979,2385,2,1,16,16,0,0,0,2
Scottrade,2012-08,15601935371,56184,2,33,146,146,0,2,0,0
SAS,2010-08,140344030787,2128,2,73,93,93,0,2,0,2
Qualcomm,2013-02,115831370196,48955,2,1,46,46,0,2,0,2
Arkansas Children's Hospital,2010-07,112657538333,146547,2,114,388,388,0,2,0,0
GoDaddy.com,2012-07,8749090685,120178,2,7,72,72,0,2,0,0
Kimpton Hotels & Restaurants,2012-03,51530158577,37894,2,11,65,65,0,2,0,0
Hyatt Hotels,2011-03,26114710769,185273,2,3,34,34,0,1,0,0
Umpqua Bank,2014-05,136874746358544,98046,2,8,185,185,0,2,0,2
SVB Financial Group,2011-09,17979232866,64542,2,0,1,1,0,2,0,0
Booz Allen Hamilton,2012-09,115188672790,110030,2,0,71,71,0,2,0,1
Rackspace Hosting,2011-08,147298628669538,104926,2,0,1,1,0,2,0,0
Deloitte,2014-10,667369363331771,97074,2,0,4,4,0,2,0,2
SAS,2015-05,140344030787,1148,2,26,874,874,0,0,0,2
The Everett Clinic,2013-03,61452139395,112396,2,1,28,28,0,2,0,1
Mattel,2012-09,148757037599,109295,2,30,312,312,0,2,0,2
USAA,2010-06,161179599992,43101,2,0,5,5,0,1,0,0
Teach For America,2011-08,8433834471,100213,2,0,5,5,0,0,0,2
Hyatt Hotels,2010-06,26114710769,185340,2,9,39,39,0,2,0,0
Cooley,2016-01,29631010782,186006,2,1,15,15,0,2,0,2
Quicken Loans,2015-02,435141649940642,16435,2,0,22,22,0,2,0,2
Camden Property Trust,2013-11,128051573873366,2676,2,1,44,44,0,2,0,1
SVB Financial Group,2009-07,17979232866,64585,2,0,0,0,0,1,0,2
Burns & McDonnell,2015-05,193157160706830,50778,2,1,23,23,0,1,0,2
MITRE,2013-06,151373044800,155917,2,5,61,61,0,2,0,2
DPR Construction,2015-04,128264243859715,35227,2,5,89,89,2,2,0,0
Ultimate Software,2012-07,29660886831,50380,2,9,58,58,0,2,0,0
Monsanto,2014-01,44495818682,158508,2,51,178,178,0,1,0,1
Robert W. Baird,2014-09,148731991811588,44082,2,2,23,23,0,2,0,2
Google,2011-08,104958162837,494,2,989,9748,9748,0,2,0,0
Cooley,2011-09,29631010782,186104,2,0,5,5,0,2,0,0
Qualcomm,2012-04,115831370196,48992,2,0,6,6,0,0,0,0
Baptist Health South Florida,2016-02,127900310965,67941,2,3,75,76,0,1,0,1
SVB Financial Group,2012-05,17979232866,64506,2,0,19,19,1,2,0,0
Gilbane,2012-03,258541740902855,146599,2,0,0,0,0,0,0,0
Methodist Hospital System,2013-11,113508065350010,81912,2,0,38,38,0,0,0,0
Aflac,2012-03,13994086254,107461,2,22,287,287,0,0,0,0
SRA International,2011-01,45726451297,172764,2,0,0,0,0,2,0,0
Google,2013-05,104958162837,398,2,541,3746,3746,0,2,0,2
Starbucks,2016-01,22092443056,104145,2,5056,240745,240851,0,2,0,0
Roche Diagnostics,2013-06,116286801731230,180265,2,30,111,111,0,2,0,1
Kimpton Hotels & Restaurants,2011-05,51530158577,37985,2,0,27,27,0,2,0,0
Adobe,2010-12,305115773870,67922,2,16,96,96,0,2,0,0
Deloitte,2014-06,667369363331771,97077,2,0,2,2,0,0,0,1
Perkins Coie,2014-01,263371857101546,85948,2,4,38,38,0,1,0,1
Credit Acceptance,2015-05,168678439842388,179599,2,14,75,76,0,2,0,2
Scripps Health,2010-07,12150039095,84414,2,7,11,11,0,2,0,0
CHG Healthcare Services,2012-08,32264600947,15714,2,8,54,54,0,2,0,2
Arkansas Children's Hospital,2010-05,112657538333,146552,2,2,48,48,0,2,0,0
Methodist Hospital System,2015-01,113508065350010,81866,2,0,19,19,0,2,0,1
Shared Technologies- ARI,2014-12,328179703901867,138955,2,0,3,3,0,0,0,1
DPR Construction,2013-09,128264243859715,35261,2,1,51,51,0,2,0,1
Qualcomm,2016-01,115831370196,48697,2,0,36,38,0,2,0,1
Edward Jones,2015-06,180423318637979,2358,2,2,48,48,0,2,0,2
Booz Allen Hamilton,2012-06,115188672790,110033,2,0,30,30,0,2,0,0
Genentech,2013-01,146718898672043,97720,2,0,16,16,0,2,0,0
Kimpton Hotels & Restaurants,2011-02,51530158577,38016,1,10,33,33,0,1,0,0
Mattel,2012-07,148757037599,109298,1,62,176,176,0,0,0,0
Google,2015-11,104958162837,27,1,480,3840,3847,0,1,0,0
Teach For America,2011-04,8433834471,100216,1,9,122,122,0,1,0,0
Ernst & Young,2012-06,195665063800329,86453,1,1,39,39,0,1,0,0
SAS,2014-03,140344030787,1354,1,17,540,540,0,0,0,1
SVB Financial Group,2009-03,17979232866,64588,1,0,0,0,0,0,0,1
Alston & Bird,2012-04,109329898949,49205,1,0,2,2,0,0,0,0
NetApp,2013-03,144947005540685,2414,1,0,2,2,0,1,0,1
Burns & McDonnell,2011-06,193157160706830,51026,1,0,0,0,0,0,0,0
Morningstar,2014-09,198056910214033,117150,1,0,1,1,0,1,0,1
Starbucks,2010-10,22092443056,104806,1,1477,12204,12204,0,1,0,0
Autodesk,2011-08,74463019717,81850,1,0,3,3,0,0,0,0
St. Jude Children's Research Hospital,2009-09,6435441794,63651,1,36,267,267,0,1,0,0
Boston Consulting Group,2014-08,24961338115,1046,1,3,40,40,0,1,0,0
Atlantic Health,2015-03,91507407676,96163,1,0,1,1,0,0,0,1
DPR Construction,2014-04,128264243859715,35246,1,2,89,89,0,1,0,0
Mattel,2014-05,148757037599,109205,1,12,154,154,0,1,0,1
Winchester Hospital,2014-07,107079996018373,157701,1,2,38,38,0,1,0,1
Men's Wearhouse,2010-04,199928852452,83743,1,26,16,16,0,1,0,0
Cooley,2011-01,29631010782,186107,1,0,0,0,0,0,0,0
Methodist Hospital System,2013-08,113508065350010,82085,1,0,10,10,0,1,0,1
Perkins Coie,2015-07,263371857101546,85937,1,1,2,2,0,1,0,0
Atlantic Health,2012-12,91507407676,96190,1,4,11,11,0,0,0,1
General Mills,2015-11,163903596981363,95738,1,4,21,21,0,1,0,1
MITRE,2010-11,151373044800,156690,1,17,11,11,0,1,0,0
SVB Financial Group,2011-05,17979232866,64555,1,0,5,5,0,1,0,0
Booz Allen Hamilton,2012-04,115188672790,110038,1,2,34,34,0,1,0,0
Rackspace Hosting,2011-04,147298628669538,104953,1,0,0,0,0,0,0,0
Methodist Hospital System,2012-03,113508065350010,82122,1,0,0,0,0,0,0,0
Credit Acceptance,2011-01,168678439842388,179851,1,3,13,13,0,0,0,0
Credit Acceptance,2015-02,168678439842388,179602,1,5,16,16,0,1,0,1
Balfour Beatty Construction,2015-07,114292728603934,72556,1,2,36,36,0,1,0,1
OhioHealth,2010-07,40814021698,117095,1,0,0,0,0,0,0,0
General Mills,2015-02,163903596981363,95772,1,2,10,10,0,1,0,1
The Everett Clinic,2011-07,61452139395,112422,1,2,25,25,0,1,0,0
Accenture,2011-06,20341500871,119347,1,0,12,12,0,1,0,0
David Weekley Homes,2010-12,8146864018,175424,1,0,4,4,0,1,0,0
Edward Jones,2010-11,180423318637979,2392,1,1,6,6,0,0,0,1
Hyatt Hotels,2009-07,26114710769,185367,1,8,22,22,0,1,0,1
Scottrade,2012-04,15601935371,56201,1,10,59,59,0,1,0,0
J. M. Smucker,2011-05,117266245005679,150299,1,10,86,86,0,1,0,1
Camden Property Trust,2012-03,128051573873366,2706,1,2,4,4,0,0,0,0
Roche Diagnostics,2015-01,116286801731230,180068,1,1,38,38,0,1,0,0
Cooley,2012-05,29631010782,186095,1,0,7,7,0,1,0,0
Hyatt Hotels,2013-03,26114710769,185250,1,0,78,78,0,1,0,1
MITRE,2012-07,151373044800,156487,1,8,36,36,0,1,0,0
SRA International,2011-08,45726451297,172731,1,2,6,6,0,1,0,0
Atlantic Health,2014-03,91507407676,96176,1,0,9,9,0,1,0,1
DPR Construction,2013-07,128264243859715,35266,1,0,21,21,0,1,0,1
World Wide Technology,2011-02,75577218799,79883,1,0,4,4,0,1,0,0
Robert W. Baird,2013-09,148731991811588,44489,1,0,5,5,0,1,0,0
Kimley-Horn and Associates,2012-05,204703769542227,180521,1,2,10,10,0,1,0,0
World Wide Technology,2014-06,75577218799,78435,1,2,40,40,0,1,0,1
DreamWorks Animation SKG,2010-02,104770457523,36753,1,86,526,526,0,1,0,0
Edward Jones,2015-04,180423318637979,2361,1,0,37,37,0,1,0,1
Grainger,2013-11,265544390144768,157446,1,0,11,11,0,1,0,1
DPR Construction,2012-10,128264243859715,35350,1,0,14,14,0,1,0,1
GoDaddy.com,2014-07,8749090685,119820,1,1,18,18,0,0,0,0
The Cheesecake Factory,2016-03,341861972627674,184679,1,0,1,1,0,1,0,0
The Everett Clinic,2012-02,61452139395,112405,1,3,12,12,0,1,0,0
Mattel,2012-05,148757037599,109304,1,20,42,42,0,1,0,0
Herman Miller,2014-07,162638622561,164869,1,3,161,161,0,1,0,1
Edward Jones,2013-09,180423318637979,2382,1,1,6,6,0,1,0,1
Cooley,2015-08,29631010782,186014,1,1,26,26,0,1,0,1
American Express,2009-03,6185812851,89441,1,21,71,71,0,0,0,0
Camden Property Trust,2013-06,128051573873366,2697,1,0,20,20,0,0,0,1
Ernst & Young,2012-02,195665063800329,86461,1,2,86,86,0,0,0,0
Alston & Bird,2011-12,109329898949,49207,1,0,0,0,0,0,0,0
NetApp,2012-12,144947005540685,2418,1,0,4,4,0,1,0,1
Morningstar,2014-05,198056910214033,117276,1,1,6,6,0,1,0,1
MITRE,2016-05,151373044800,155139,1,3,5,5,0,1,0,0
Atlantic Health,2014-11,91507407676,96165,1,0,6,6,0,1,0,0
Stew Leonard's,2009-09,33439252677,138916,1,37,51,51,0,1,0,0
National Instruments,2008-11,19822934020,73367,1,2,15,15,0,0,0,0
Monsanto,2013-04,44495818682,158518,1,587,178,178,0,1,0,1
Intercontinental Hotels Group,2016-02,7933762697,133655,1,7,62,62,0,1,0,1
Men's Wearhouse,2010-02,199928852452,83747,1,0,14,14,0,1,0,0
Kimley-Horn and Associates,2014-03,204703769542227,180500,1,1,32,32,0,1,0,1
USAA,2012-06,161179599992,42878,1,1,5,5,0,0,0,0
Hyatt Hotels,2011-06,26114710769,185269,1,6,33,33,0,1,0,1
SVB Financial Group,2012-01,17979232866,64533,1,0,14,14,0,1,0,0
Booz Allen Hamilton,2013-03,115188672790,110027,1,0,24,24,0,1,0,0
Recreational Equipment (REI),2011-01,9062006483,13050,1,19,69,69,0,1,0,0
Methodist Hospital System,2013-05,113508065350010,82090,1,0,4,4,0,1,0,1
KPMG,2011-11,274830721660,129726,1,5,8,8,0,1,0,0
Ernst & Young,2014-04,195665063800329,86377,1,4,396,396,0,1,0,1
Deloitte,2015-10,667369363331771,97070,1,1,4,4,0,1,0,0
Atlantic Health,2012-04,91507407676,96192,1,1,1,1,0,0,0,0
Autodesk,2016-05,74463019717,81533,1,0,4,4,0,1,0,0
DreamWorks Animation SKG,2009-07,104770457523,36756,1,155,406,406,0,1,0,0
Cooley,2016-04,29631010782,186001,1,0,25,25,0,1,0,0
Camden Property Trust,2014-09,128051573873366,2657,1,1,24,24,0,0,0,1
Grainger,2012-06,265544390144768,157449,1,1,0,0,0,0,0,0
Hitachi Data Systems,2010-07,124570004251813,111731,1,1,6,6,0,1,0,0
Genentech,2012-09,146718898672043,97730,1,1,15,15,0,1,0,1
American Fidelity Assurance,2013-09,333011163569,75615,1,0,9,9,0,1,0,0
Hitachi Data Systems,2015-01,124570004251813,111069,1,0,13,13,0,1,0,1
Camden Property Trust,2014-02,128051573873366,2663,1,0,18,18,0,0,0,1
Grainger,2011-09,265544390144768,157458,1,1,5,5,0,0,0,0
Perkins Coie,2012-08,263371857101546,85959,1,1,8,8,0,0,0,0
NetApp,2014-01,144947005540685,2402,1,0,6,6,0,0,0,1
General Mills,2011-04,163903596981363,96145,1,1,3,3,0,1,0,0
Ultimate Software,2009-06,29660886831,50762,1,0,0,0,0,1,0,0
Genentech,2011-10,146718898672043,97737,1,2,7,7,0,1,0,0
OhioHealth,2009-10,40814021698,117098,1,0,0,0,0,1,0,0
Roche Diagnostics,2011-12,116286801731230,180315,1,5,23,23,0,1,0,0
General Mills,2014-12,163903596981363,95775,1,4,32,32,0,1,0,1
Autodesk,2016-01,74463019717,81054,1,0,36,36,0,1,0,1
Intel,2010-04,22707976849,74916,1,41,164,164,0,1,0,0
Autodesk,2012-02,74463019717,81797,1,0,14,14,0,1,0,0
The Everett Clinic,2010-04,61452139395,112425,1,0,0,0,0,1,0,1
J. M. Smucker,2012-01,117266245005679,150278,1,12,84,84,0,1,0,0
David Weekley Homes,2010-10,8146864018,175431,1,0,8,8,0,1,0,0
National Instruments,2012-04,19822934020,73322,1,4,28,28,0,1,0,0
Teach For America,2010-03,8433834471,100297,1,0,0,0,0,0,0,0
Intercontinental Hotels Group,2012-06,7933762697,133777,1,22,162,162,0,1,0,0
CHG Healthcare Services,2012-03,32264600947,15731,1,0,4,4,0,0,0,0
Mattel,2014-10,148757037599,109190,1,20,217,217,0,1,0,1
Winchester Hospital,2015-02,107079996018373,157695,1,39,173,173,0,1,0,0
Cooley,2012-01,29631010782,186101,1,2,10,10,1,1,0,0
Hyatt Hotels,2013-01,26114710769,185253,1,2,68,68,0,1,0,1
Methodist Hospital System,2014-04,113508065350010,81900,1,0,0,0,0,1,0,0
Boston Consulting Group,2013-08,24961338115,1104,1,0,23,23,0,1,0,0
Qualcomm,2012-02,115831370196,48995,1,3,12,12,0,1,0,0
Atlantic Health,2014-01,91507407676,96178,1,0,5,5,0,0,0,1
Shared Technologies- ARI,2013-06,328179703901867,138961,1,0,1,1,0,1,0,1
Monsanto,2009-03,44495818682,158781,1,557,73,75,0,0,0,0
DPR Construction,2013-05,128264243859715,35268,1,2,57,57,0,1,0,1
SRA International,2013-05,45726451297,172409,1,3,16,16,0,0,0,1
Kimpton Hotels & Restaurants,2011-08,51530158577,37978,1,1,24,24,0,1,0,0
Scripps Health,2012-08,12150039095,84361,1,1,10,10,0,1,0,1
The Everett Clinic,2013-06,61452139395,112385,1,0,13,13,0,1,0,1
USAA,2010-12,161179599992,43090,1,1,4,4,0,1,0,0
CH2M Hill,2010-06,130017893696618,149322,1,0,0,0,0,0,0,0
Millennium: The Takeda Oncology Company,2015-07,201874996515231,57783,1,0,5,5,0,1,0,1
GoDaddy.com,2011-04,8749090685,120269,1,14,46,46,0,1,0,0
Kimpton Hotels & Restaurants,2010-08,51530158577,38079,1,8,16,16,0,1,0,0
Chesapeake Energy,2015-07,201579567564,40626,1,0,4,4,0,1,0,1
Mattel,2012-01,148757037599,109307,1,59,176,176,0,1,0,0
Intercontinental Hotels Group,2014-04,7933762697,133754,1,23,536,536,0,1,0,1
Balfour Beatty Construction,2012-04,114292728603934,72751,1,1,7,7,0,0,0,0
Edward Jones,2013-06,180423318637979,2384,1,1,6,6,0,1,0,1
Camden Property Trust,2013-04,128051573873366,2699,1,2,74,74,0,1,0,1
Ernst & Young,2011-03,195665063800329,86467,1,0,32,32,0,0,0,0
Roche Diagnostics,2015-07,116286801731230,180029,1,9,158,158,0,1,0,0
NetApp,2011-02,144947005540685,2420,1,0,4,4,0,1,0,0
Credit Acceptance,2013-10,168678439842388,179624,1,5,35,35,0,1,0,0
Morningstar,2013-10,198056910214033,117279,1,6,8,8,0,1,0,1
Herman Miller,2010-11,162638622561,165845,1,8,41,41,0,1,0,0
Vanderbilt University,2010-11,99104920858,170946,1,0,8,8,0,1,0,0
Microsoft,2009-07,9298666412,107086,1,3,7,7,0,0,0,1
Starbucks,2010-05,22092443056,104811,1,639,4330,4330,0,1,0,0
American Fidelity Assurance,2013-01,333011163569,75643,1,0,10,10,0,0,0,1
DPR Construction,2013-12,128264243859715,35253,1,0,49,49,0,1,0,1
SRA International,2014-06,45726451297,172387,1,0,0,0,0,0,0,0
Novo Nordisk,2016-02,105548031768,71546,1,15,732,750,0,1,0,0
Capital One,2014-07,131080263606125,132905,1,19,171,172,0,0,0,1
Hyatt Hotels,2011-04,26114710769,185272,1,0,4,4,0,0,0,0
Navy Federal Credit Union,2010-12,160344204010636,132470,1,3,8,8,0,0,0,0
MITRE,2011-06,151373044800,156670,1,2,6,6,0,0,0,0
Booz Allen Hamilton,2012-10,115188672790,110029,1,1,39,39,0,0,0,1
Methodist Hospital System,2013-01,113508065350010,82092,1,0,8,8,0,1,0,1
Brocade Communications Systems,2012-06,111983056070,147798,1,0,14,14,0,1,0,0
Scottrade,2009-08,15601935371,56312,1,1,9,9,0,1,0,0
Kimley-Horn and Associates,2011-11,204703769542227,180540,1,1,0,0,0,1,0,0
Edward Jones,2014-12,180423318637979,2373,1,0,14,14,0,0,0,0
Camden Property Trust,2014-05,128051573873366,2660,1,0,21,21,0,0,0,1
Grainger,2012-03,265544390144768,157451,1,1,1,1,0,0,0,0
"ARI, Automotive Resources International",2013-08,282991730710,176507,1,1,15,15,0,1,0,1
Quicken Loans,2015-03,435141649940642,16434,1,0,36,36,0,1,0,1
Recreational Equipment (REI),2009-06,9062006483,13135,1,3,33,33,0,0,0,0
American Fidelity Assurance,2013-06,333011163569,75617,1,1,4,4,0,1,0,0
Perkins Coie,2012-10,263371857101546,85962,1,0,5,5,0,1,0,0
Google,2013-01,104958162837,414,1,705,2334,2334,0,1,0,1
NetApp,2013-11,144947005540685,2404,1,0,3,3,0,1,0,1
General Mills,2011-02,163903596981363,96152,1,0,4,4,0,1,0,0
Burns & McDonnell,2016-04,193157160706830,50764,1,0,3,3,0,1,0,0
Orrick Herrington & Sutcliffe,2011-05,123116581045529,160507,1,0,2,2,0,1,0,0
Autodesk,2011-12,74463019717,81845,1,0,10,10,0,1,0,0
Microsoft,2014-11,9298666412,106136,1,3,138,138,0,1,0,0
DPR Construction,2015-05,128264243859715,35226,1,3,46,46,1,1,0,0
National Instruments,2012-07,19822934020,73317,1,8,67,67,0,0,0,0
Atlantic Health,2015-07,91507407676,96159,1,0,1,1,0,0,0,1
David Weekley Homes,2009-11,8146864018,175439,1,0,1,1,0,0,0,1
Teach For America,2009-10,8433834471,100299,1,0,0,0,0,0,0,1
NetApp,2014-05,144947005540685,2399,1,0,1,1,0,0,0,1
Scripps Health,2009-12,12150039095,84514,1,0,1,1,0,0,0,1
Intercontinental Hotels Group,2012-03,7933762697,133789,1,2,17,17,0,1,0,0
Build-A-Bear Workshop,2010-03,8783725165,95594,1,92,183,183,0,1,0,0
Scottrade,2011-10,15601935371,56220,1,0,1,1,0,0,0,0
"ARI, Automotive Resources International",2010-04,282991730710,177254,1,0,0,0,0,0,0,0
Hitachi Data Systems,2013-04,124570004251813,111600,1,1,10,10,0,1,0,1
Winchester Hospital,2014-11,107079996018373,157697,1,5,76,76,0,1,0,0
Men's Wearhouse,2011-05,199928852452,83732,1,10,21,21,0,1,0,0
Cooley,2011-11,29631010782,186103,1,0,4,4,0,1,0,0
Baptist Health South Florida,2016-03,127900310965,67940,1,0,3,4,0,1,0,0
Gilbane,2013-06,258541740902855,146598,1,0,0,0,0,1,0,1
Methodist Hospital System,2014-01,113508065350010,81911,1,0,0,0,0,1,0,1
Aflac,2012-04,13994086254,107460,1,27,102,103,0,0,0,0
Texas Instruments,2010-11,234443101357,170312,1,0,4,4,0,1,0,0
Discovery Communications,2015-11,153549641890,181571,1,0,7,7,0,1,0,1
Starbucks,2016-02,22092443056,104144,1,1841,128166,128251,0,1,0,0
Mattel,2012-10,148757037599,109294,1,34,75,75,0,1,0,1
Perkins Coie,2014-04,263371857101546,85947,1,0,0,0,0,0,0,0
Credit Acceptance,2015-06,168678439842388,179598,1,13,15,16,0,1,0,1
Balfour Beatty Construction,2015-10,114292728603934,72552,1,11,84,84,0,1,0,1
Starbucks,2015-05,22092443056,104251,1,1339,97893,97896,0,1,0,0
Hyatt Hotels,2009-10,26114710769,185363,1,9,35,35,0,0,0,1
Cooley,2015-02,29631010782,186023,1,0,2,2,0,0,0,1
Scripps Health,2010-08,12150039095,84413,1,0,8,8,0,1,0,0
Intercontinental Hotels Group,2012-12,7933762697,133767,1,3,72,72,0,1,0,1
Sherwin-Williams,2010-03,309180132920,172226,1,7,30,30,0,1,0,0
Robert W. Baird,2010-09,148731991811588,45029,1,0,0,0,0,0,0,0
Alston & Bird,2010-04,109329898949,49213,1,0,2,2,0,1,0,1
USAA,2013-10,161179599992,42614,1,0,1,1,0,0,0,0
Cooley,2012-11,29631010782,186092,1,0,9,9,0,1,0,1
Morningstar,2013-03,198056910214033,117316,1,0,7,7,0,1,0,0
Herman Miller,2010-08,162638622561,165851,1,8,31,31,0,1,0,0
Vanderbilt University,2010-04,99104920858,170948,1,0,9,9,0,0,0,1
Methodist Hospital System,2015-02,113508065350010,81865,1,4,30,30,0,0,0,1
QuikTrip,2011-05,5890187327,97031,1,200,544,544,0,1,0,0
Boston Consulting Group,2014-01,24961338115,1090,1,0,32,32,0,1,0,1
Atlantic Health,2014-06,91507407676,96170,1,1,0,0,0,0,0,1
DPR Construction,2013-10,128264243859715,35260,1,3,43,43,0,1,0,1
Winchester Hospital,2010-09,107079996018373,158163,1,0,2,2,0,0,0,0
